rownum,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value
1006,dog-tracking-projekt-2020-09-28_16-24-47_dst_amelie_sp,85.41853511,2048,91.13256798,2185,5.714032867,Amelie,interest_area,caregiver
1007,dog-tracking-projekt-2020-09-28_16-24-47_dst_amelie_sp,91.54965067,2195,121.7047292,2918,30.15507856,Amelie,interest_area,door_left
1008,dog-tracking-projekt-2020-09-28_16-28-48_dst_amelie_np,0,0,120.37025,2886,120.37025,Amelie,trial,trial
1009,dog-tracking-projekt-2020-09-28_16-28-48_dst_amelie_np,11.59491667,278,120.37025,2886,108.7753333,Amelie,interest_area,door_left
1010,dog-tracking-projekt-2020-09-28_16-50-29_dst_beli_bp,0,0,125.4586667,3008,125.4586667,Beli,trial,trial
1011,dog-tracking-projekt-2020-09-28_16-50-29_dst_beli_bp,2.25225,54,4.75475,114,2.5025,Beli,interest_area,caregiver
1012,dog-tracking-projekt-2020-09-28_16-50-29_dst_beli_bp,16.34966667,392,19.56120833,469,3.211541667,Beli,interest_area,door_left
1013,dog-tracking-projekt-2020-09-28_16-50-29_dst_beli_bp,20.22854167,485,24.77475,594,4.546208333,Beli,interest_area,stranger
1014,dog-tracking-projekt-2020-09-28_16-50-29_dst_beli_bp,42.25054167,1013,44.75304167,1073,2.5025,Beli,interest_area,caregiver
1015,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,0,0,119.86975,2874,119.86975,Beli,trial,trial
1016,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,1.626625,39,2.711041667,65,1.084416667,Beli,interest_area,objects
1017,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,9.718041667,233,11.46979167,275,1.75175,Beli,interest_area,caregiver
1018,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,19.10241667,458,31.5315,756,12.42908333,Beli,interest_area,door_left
1019,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,32.07370833,769,32.57420833,781,0.5005,Beli,interest_area,stranger
1020,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,45.08670833,1081,49.674625,1191,4.587916667,Beli,interest_area,objects
1021,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,55.76404167,1337,58.14141667,1394,2.377375,Beli,interest_area,door_right
1022,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,58.72533333,1408,59.97658333,1438,1.25125,Beli,interest_area,stranger
1023,dog-tracking-projekt-2020-09-28_16-41-15_dst_beli_op,62.22883333,1492,68.943875,1653,6.715041667,Beli,interest_area,objects
1024,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,0,0,0.917583333,22,0.917583333,Beli,interest_area,objects
1025,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,0,0,132.2988333,3172,132.2988333,Beli,trial,trial
1026,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,5.338666667,128,15.34866667,368,10.01,Beli,interest_area,stranger
1027,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,15.59891667,374,22.73104167,545,7.132125,Beli,interest_area,door_left
1028,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,23.023,552,32.157125,771,9.134125,Beli,interest_area,stranger
1029,dog-tracking-projekt-2020-09-28_16-45-05_dst_beli_sp,32.657625,783,33.57520833,805,0.917583333,Beli,interest_area,door_right
1030,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,0.750746779,18,121.3707293,2910,120.6199826,Beli,trial,trial
1031,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,4.295939905,103,6.214515008,149,1.918575103,Beli,interest_area,stranger
1032,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,6.715012861,161,21.89678107,525,15.18176821,Beli,interest_area,door_left
1033,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,22.27215446,534,25.77563943,618,3.503484971,Beli,interest_area,stranger
1034,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,26.27613728,630,27.56909007,661,1.292952787,Beli,interest_area,door_right
1035,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,33.61677246,806,38.16296129,915,4.546188831,Beli,interest_area,objects
1036,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,39.66445485,951,40.79057502,978,1.126120169,Beli,interest_area,stranger
1037,dog-tracking-projekt-2020-09-28_16-54-31_dst_beli_np,48.25633466,1157,79.8711157,1915,31.61478105,Beli,interest_area,caregiver
1038,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,1.251242905,30,121.2037294,2906,119.9524865,Mira3,trial,trial
1039,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,5.505468782,132,6.631587397,159,1.126118615,Mira3,interest_area,caregiver
1040,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,7.090376462,170,7.757706011,186,0.667329549,Mira3,interest_area,door_right
1041,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,9.509446078,228,12.55413715,301,3.044691069,Mira3,interest_area,stranger
1042,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,14.26416912,342,15.97420109,383,1.71003197,Mira3,interest_area,caregiver
1043,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,16.30786586,391,16.64153064,399,0.333664775,Mira3,interest_area,door_left
1044,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,21.0625889,505,23.60678281,566,2.544193907,Mira3,interest_area,stranger
1045,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,25.27510668,606,76.11727672,1825,50.84217004,Mira3,interest_area,caregiver
1046,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,77.86901679,1867,82.33178315,1974,4.462766361,Mira3,interest_area,door_left
1047,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,82.62373983,1981,84.00010703,2014,1.376367196,Mira3,interest_area,caregiver
1048,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,88.75483007,2128,108.107387,2592,19.35255693,Mira3,interest_area,stranger
1049,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,112.2364886,2691,113.0706505,2711,0.834161937,Mira3,interest_area,caregiver
1050,dog-tracking-projekt-2020-09-16_13-33-47_dst_mira_bp,114.155061,2737,121.2037294,2906,7.048668365,Mira3,interest_area,door_right
1051,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,1.16783152,28,120.7037292,2894,119.5358977,Mira3,trial,trial
1052,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,3.962285514,95,6.923572582,166,2.961287068,Mira3,interest_area,caregiver
1053,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,7.298946999,175,9.050694279,217,1.75174728,Mira3,interest_area,door_left
1054,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,9.551193502,229,11.13610771,267,1.584914206,Mira3,interest_area,caregiver
1055,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,11.55319039,277,12.09539788,290,0.542207491,Mira3,interest_area,door_right
1056,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,14.88985188,357,16.1828082,388,1.292956326,Mira3,interest_area,caregiver
1057,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,16.34964128,392,17.01697358,408,0.667332297,Mira3,interest_area,door_left
1058,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,27.61087379,662,28.19478955,676,0.58391576,Mira3,interest_area,caregiver
1059,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,29.3209128,703,30.11336991,722,0.792457103,Mira3,interest_area,door_right
1060,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,32.49074121,779,34.28419676,822,1.793455548,Mira3,interest_area,door_right
1061,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,34.65957118,831,36.95352595,886,2.293954771,Mira3,interest_area,caregiver
1062,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,37.32890037,895,43.37659931,1040,6.047698942,Mira3,interest_area,door_left
1063,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,43.79368199,1050,45.21176313,1084,1.418081131,Mira3,interest_area,caregiver
1064,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,53.21975069,1276,61.06090518,1464,7.841154491,Mira3,interest_area,door_right
1065,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,61.18602999,1467,63.43827649,1521,2.252246503,Mira3,interest_area,caregiver
1066,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,63.73023437,1528,70.02818292,1679,6.297948554,Mira3,interest_area,door_left
1067,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,75.86734052,1819,79.24571028,1900,3.378369754,Mira3,interest_area,stranger
1068,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,82.45724696,1977,93.34310505,2238,10.8858581,Mira3,interest_area,caregiver
1069,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,93.76018774,2248,95.05314406,2279,1.292956326,Mira3,interest_area,door_left
1070,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,98.64005516,2365,115.5736122,2771,16.93355704,Mira3,interest_area,door_left
1071,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,116.2409445,2787,118.6600241,2845,2.419079577,Mira3,interest_area,caregiver
1072,dog-tracking-projekt-2020-09-16_13-28-25_dst_mira_op,118.9936902,2853,120.7037292,2894,1.710039011,Mira3,interest_area,door_right
1073,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,0.875870307,21,120.4530213,2888,119.577151,Mira3,trial,trial
1074,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,2.085405493,50,3.294940679,79,1.209535186,Mira3,interest_area,caregiver
1075,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,3.878854217,93,17.7676548,426,13.88880058,Mira3,interest_area,door_left
1076,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,18.26815212,438,20.7289306,497,2.460778482,Mira3,interest_area,caregiver
1077,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,21.27113603,510,25.56707135,613,4.295935316,Mira3,interest_area,door_right
1078,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,26.60977409,638,29.40421745,705,2.794443361,Mira3,interest_area,caregiver
1079,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,29.94642288,718,65.85710547,1579,35.91068259,Mira3,interest_area,door_left
1080,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,80.99714935,1942,107.9822964,2589,26.98514708,Mira3,interest_area,door_left
1081,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,108.6496262,2605,109.4837884,2625,0.834162197,Mira3,interest_area,caregiver
1082,dog-tracking-projekt-2020-09-16_13-39-30_dst_mira_sp,113.0706858,2711,114.2385129,2739,1.167827076,Mira3,interest_area,stranger
1083,dog-tracking-projekt-2020-09-16_13-43-40_dst_mira_np,0,0,120.2027294,2882,120.2027294,Mira3,trial,trial
1084,dog-tracking-projekt-2020-09-16_13-43-40_dst_mira_np,4.62959853,111,21.18771219,508,16.55811366,Mira3,interest_area,door_left
1085,dog-tracking-projekt-2020-09-16_13-43-40_dst_mira_np,22.35553885,536,44.58595341,1069,22.23041456,Mira3,interest_area,caregiver
1086,dog-tracking-projekt-2020-09-16_13-43-40_dst_mira_np,44.87791008,1076,120.2027294,2882,75.32481933,Mira3,interest_area,door_left
1087,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,0,0,129.2958333,3100,129.2958333,Emi,trial,trial
1088,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,2.085416667,50,14.22254167,341,12.137125,Emi,interest_area,caregiver
1089,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,18.05970833,433,84.04229167,2015,65.98258333,Emi,interest_area,stranger
1090,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,87.87945833,2107,90.34025,2166,2.460791667,Emi,interest_area,caregiver
1091,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,94.219125,2259,97.722625,2343,3.5035,Emi,interest_area,stranger
1092,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,98.38995833,2359,105.8140417,2537,7.424083333,Emi,interest_area,door_right
1093,dog-tracking-projekt-2020-09-16_13-55-10_dst_emi_bp,108.3999583,2599,128.503375,3081,20.10341667,Emi,interest_area,stranger
1094,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,0.458787929,11,120.1190215,2880,119.6602336,Emi,trial,trial
1095,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,1.668319743,40,14.76462973,354,13.09630998,Emi,interest_area,caregiver
1096,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,24.52430023,588,25.56700007,613,1.04269984,Emi,interest_area,door_right
1097,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,26.73482389,641,29.77950742,714,3.044683531,Emi,interest_area,stranger
1098,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,30.28000334,726,31.61465913,758,1.334655795,Emi,interest_area,door_left
1099,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,46.87978478,1124,49.71592835,1192,2.836143563,Emi,interest_area,caregiver
1100,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,50.29984026,1206,52.38523994,1256,2.085399679,Emi,interest_area,objects
1101,dog-tracking-projekt-2020-09-16_13-50-41_dst_emi_op,75.32463641,1806,120.1190215,2880,44.79438511,Emi,interest_area,caregiver
1102,dog-tracking-projekt-2020-09-16_14-03-18_dst_emi_sp,0.542208333,13,120.2034167,2882,119.6612083,Emi,trial,trial
1103,dog-tracking-projekt-2020-09-16_14-03-18_dst_emi_sp,7.048708333,169,15.640625,375,8.591916667,Emi,interest_area,stranger
1104,dog-tracking-projekt-2020-09-16_14-03-18_dst_emi_sp,19.97829167,479,23.60691667,566,3.628625,Emi,interest_area,caregiver
1105,dog-tracking-projekt-2020-09-16_14-03-18_dst_emi_sp,28.69533333,688,30.82245833,739,2.127125,Emi,interest_area,door_left
1106,dog-tracking-projekt-2020-09-16_14-03-18_dst_emi_sp,31.32295833,751,120.2034167,2882,88.88045833,Emi,interest_area,stranger
1107,dog-tracking-projekt-2020-09-16_13-59-22_dst_emi_np,0,0,120.2860214,2884,120.2860214,Emi,trial,trial
1108,dog-tracking-projekt-2020-09-16_13-59-22_dst_emi_np,25.40020355,609,25.90070017,621,0.500496622,Emi,interest_area,door_left
1109,dog-tracking-projekt-2020-09-16_13-59-22_dst_emi_np,26.40119679,633,28.57001548,685,2.168818694,Emi,interest_area,stranger
1110,dog-tracking-projekt-2020-09-16_13-59-22_dst_emi_np,30.61371002,734,120.2860214,2884,89.67231137,Emi,interest_area,door_left
1111,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,0.75075,18,120.2034167,2882,119.4526667,Akito,trial,trial
1112,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,4.796458333,115,29.36266667,704,24.56620833,Akito,interest_area,caregiver
1113,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,29.69633333,712,32.28225,774,2.585916667,Akito,interest_area,door_left
1114,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,32.74104167,785,49.38266667,1184,16.641625,Akito,interest_area,caregiver
1115,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,62.187125,1491,64.064,1536,1.876875,Akito,interest_area,caregiver
1116,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,64.48108333,1546,76.951875,1845,12.47079167,Akito,interest_area,door_left
1117,dog-tracking-projekt-2020-09-18_10-46-03_dst_akito_bp,84.54279167,2027,85.37695833,2047,0.834166667,Akito,interest_area,caregiver
1118,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,0.625625,15,120.37025,2886,119.744625,Akito,trial,trial
1119,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,1.042708333,25,2.794458333,67,1.75175,Akito,interest_area,objects
1120,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,3.5035,84,6.006,144,2.5025,Akito,interest_area,stranger
1121,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,9.384375,225,12.887875,309,3.5035,Akito,interest_area,caregiver
1122,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,13.59691667,326,14.76475,354,1.167833333,Akito,interest_area,door_left
1123,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,15.09841667,362,17.10041667,410,2.002,Akito,interest_area,caregiver
1124,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,17.892875,429,20.395375,489,2.5025,Akito,interest_area,door_right
1125,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,31.28125,750,33.5335,804,2.25225,Akito,interest_area,stranger
1126,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,44.919875,1077,49.924875,1197,5.005,Akito,interest_area,door_left
1127,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,50.38366667,1208,52.59420833,1261,2.210541667,Akito,interest_area,caregiver
1128,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,53.053,1272,55.430375,1329,2.377375,Akito,interest_area,objects
1129,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,66.691625,1599,67.192125,1611,0.5005,Akito,interest_area,door_left
1130,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,67.5675,1620,74.53279167,1787,6.965291667,Akito,interest_area,caregiver
1131,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,76.24283333,1828,78.99558333,1894,2.75275,Akito,interest_area,door_left
1132,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,79.49608333,1906,105.480375,2529,25.98429167,Akito,interest_area,caregiver
1133,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,106.4396667,2552,109.6095,2628,3.169833333,Akito,interest_area,door_right
1134,dog-tracking-projekt-2020-09-18_10-33-53_dst_akito_op,110.1517083,2641,120.37025,2886,10.21854167,Akito,interest_area,caregiver
1135,dog-tracking-projekt-2020-09-18_10-41-55_dst_akito_sp,0,0,119.8687295,2874,119.8687295,Akito,trial,trial
1136,dog-tracking-projekt-2020-09-18_10-41-55_dst_akito_sp,0.333663826,8,6.297904717,151,5.964240891,Akito,interest_area,stranger
1137,dog-tracking-projekt-2020-09-18_10-41-55_dst_akito_sp,9.092339261,218,16.93343917,406,7.841099913,Akito,interest_area,door_left
1138,dog-tracking-projekt-2020-09-18_10-41-55_dst_akito_sp,18.47663437,443,37.53718043,900,19.06054607,Akito,interest_area,caregiver
1139,dog-tracking-projekt-2020-09-18_10-41-55_dst_akito_sp,37.9959682,911,119.8687295,2874,81.87276133,Akito,interest_area,door_left
1140,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,0,0,23.31495833,559,23.31495833,Akito,interest_area,door_left
1141,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,0,0,119.86975,2874,119.86975,Akito,trial,trial
1142,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,25.56720833,613,48.08970833,1153,22.5225,Akito,interest_area,door_left
1143,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,62.22883333,1492,70.32025,1686,8.091416667,Akito,interest_area,door_left
1144,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,71.86345833,1723,82.5825,1980,10.71904167,Akito,interest_area,door_left
1145,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,83.208125,1995,84.87645833,2035,1.668333333,Akito,interest_area,caregiver
1146,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,85.29354167,2045,87.962875,2109,2.669333333,Akito,interest_area,door_right
1147,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,90.67391667,2174,91.466375,2193,0.792458333,Akito,interest_area,caregiver
1148,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,95.67891667,2294,96.096,2304,0.417083333,Akito,interest_area,caregiver
1149,dog-tracking-projekt-2020-09-18_10-37-42_dst_akito_np,96.55479167,2315,119.86975,2874,23.31495833,Akito,interest_area,door_left
1150,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,0,0,120.2027294,2882,120.2027294,Dubangi,trial,trial
1151,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,1.584907605,38,2.460777597,59,0.875869992,Dubangi,interest_area,stranger
1152,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,4.129101392,99,7.507457076,180,3.378355684,Dubangi,interest_area,caregiver
1153,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,10.5938561,254,11.09435323,266,0.500497138,Dubangi,interest_area,stranger
1154,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,11.3446018,272,12.38730418,297,1.042702372,Dubangi,interest_area,door_left
1155,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,12.67926084,304,13.63854702,327,0.959286182,Dubangi,interest_area,stranger
1156,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,15.89078414,381,18.18472936,436,2.293945218,Dubangi,interest_area,caregiver
1157,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,21.9384579,526,24.27411121,582,2.335653313,Dubangi,interest_area,door_left
1158,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,24.73290026,593,24.98314883,599,0.250248569,Dubangi,interest_area,stranger
1159,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,27.56905071,661,30.0298283,720,2.460777597,Dubangi,interest_area,caregiver
1160,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,67.4419894,1617,69.77764271,1673,2.335653313,Dubangi,interest_area,stranger
1161,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,72.48866888,1738,74.57407362,1788,2.085404743,Dubangi,interest_area,caregiver
1162,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,75.95044075,1821,76.4092298,1832,0.458789044,Dubangi,interest_area,caregiver
1163,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,88.96336635,2133,94.59395916,2268,5.630592807,Dubangi,interest_area,door_left
1164,dog-tracking-projekt-2020-09-18_11-04-34_dst_dubangi_bp,98.22256341,2355,100.5582167,2411,2.335653313,Dubangi,interest_area,caregiver
1165,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,0.208539968,5,120.1190215,2880,119.9104815,Dubangi,trial,trial
1166,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,5.964243082,143,7.757686806,186,1.793443724,Dubangi,interest_area,caregiver
1167,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,16.05757753,385,16.59978145,398,0.542203917,Dubangi,interest_area,objects
1168,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,19.31080103,463,23.98209631,575,4.671295281,Dubangi,interest_area,caregiver
1169,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,29.77950742,714,30.90562324,741,1.126115827,Dubangi,interest_area,objects
1170,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,31.69807512,760,34.32567872,823,2.627603596,Dubangi,interest_area,door_right
1171,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,34.86788263,836,37.16182228,891,2.293939647,Dubangi,interest_area,stranger
1172,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,39.28892995,942,40.20650581,964,0.917575859,Dubangi,interest_area,objects
1173,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,43.79339326,1050,47.58882068,1141,3.795427416,Dubangi,interest_area,caregiver
1174,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,52.009868,1247,54.88771955,1316,2.877851557,Dubangi,interest_area,door_left
1175,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,58.30777503,1398,60.93537862,1461,2.627603596,Dubangi,interest_area,caregiver
1176,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,65.43984193,1569,71.445793,1713,6.005951076,Dubangi,interest_area,objects
1177,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,73.90656463,1772,76.40904424,1832,2.502479615,Dubangi,interest_area,caregiver
1178,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,79.66226774,1910,82.24816334,1972,2.585895602,Dubangi,interest_area,caregiver
1179,dog-tracking-projekt-2020-09-18_10-56-19_dst_dubangi_op,103.644364,2485,105.6880557,2534,2.043691685,Dubangi,interest_area,caregiver
1180,dog-tracking-projekt-2020-09-18_11-08-53_dst_dubangi_sp,0,0,120.5370833,2890,120.5370833,Dubangi,trial,trial
1181,dog-tracking-projekt-2020-09-18_11-08-53_dst_dubangi_sp,1.543208333,37,26.81845833,643,25.27525,Dubangi,interest_area,door_left
1182,dog-tracking-projekt-2020-09-18_11-08-53_dst_dubangi_sp,27.23554167,653,29.69633333,712,2.460791667,Dubangi,interest_area,stranger
1183,dog-tracking-projekt-2020-09-18_11-08-53_dst_dubangi_sp,30.11341667,722,120.5370833,2890,90.42366667,Dubangi,interest_area,door_left
1184,dog-tracking-projekt-2020-09-18_10-59-53_dst_dubangi_np,0,0,120.2860214,2884,120.2860214,Dubangi,trial,trial
1185,dog-tracking-projekt-2020-09-18_10-59-53_dst_dubangi_np,0.208540259,5,0.709036881,17,0.500496622,Dubangi,interest_area,caregiver
1186,dog-tracking-projekt-2020-09-18_10-59-53_dst_dubangi_np,2.794439471,67,77.57697635,1860,74.78253688,Dubangi,interest_area,door_left
1187,dog-tracking-projekt-2020-09-18_10-59-53_dst_dubangi_np,77.6186844,1861,79.8709192,1915,2.252234797,Dubangi,interest_area,stranger
1188,dog-tracking-projekt-2020-09-18_10-59-53_dst_dubangi_np,82.87389893,1987,120.2860214,2884,37.41212247,Dubangi,interest_area,door_left
1189,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,0,0,120.5370833,2890,120.5370833,Asta2,trial,trial
1190,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,6.297958333,151,9.467791667,227,3.169833333,Asta2,interest_area,stranger
1191,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,12.05370833,289,14.26425,342,2.210541667,Asta2,interest_area,objects
1192,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,15.5155,372,15.97429167,383,0.458791667,Asta2,interest_area,caregiver
1193,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,82.29054167,1973,82.707625,1983,0.417083333,Asta2,interest_area,objects
1194,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,84.709625,2031,89.5895,2148,4.879875,Asta2,interest_area,objects
1195,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,92.717625,2223,100.3085417,2405,7.590916667,Asta2,interest_area,objects
1196,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,105.8974583,2539,111.8200417,2681,5.922583333,Asta2,interest_area,door_right
1197,dog-tracking-projekt-2020-09-23_11-43-18_dst_asta2_bp,113.7803333,2728,119.244125,2859,5.463791667,Asta2,interest_area,caregiver
1198,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,0.625625,15,120.7039167,2894,120.0782917,Asta2,trial,trial
1199,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,4.879875,117,8.25825,198,3.378375,Asta2,interest_area,caregiver
